name,time,RSSI,battery,gravity,interval,source,temp_units,temperature,tilt
measurements,1544351746479121389,-74,3.550573,0.558109,120,iSpindel000,C,18.625,26.62822
measurements,1544351864158960138,-73,3.550573,0.524306,120,iSpindel000,C,18.625,26.56568
measurements,1544351983856223907,-73,3.550573,0.590388,120,iSpindel000,C,18.5625,26.68794
measurements,1544352101424857032,-76,3.555787,0.562056,120,iSpindel000,C,18.5,26.63552
measurements,1544352218452848485,-73,3.550573,0.505586,120,iSpindel000,C,18.5,26.53105
measurements,1544352339282278360,-79,3.550573,0.508422,120,iSpindel000,C,18.5,26.53629
measurements,1544352457510448386,-76,3.550573,0.50102,120,iSpindel000,C,18.5,26.5226
measurements,1544352575951903341,-77,3.550573,0.485498,120,iSpindel000,C,18.5,26.49389
measurements,1544352694413185059,-74,3.550573,0.511526,120,iSpindel000,C,18.4375,26.54204
measurements,1544352810944644119,-74,3.555787,0.514641,120,iSpindel000,C,18.4375,26.5478
measurements,1544352930525653059,-76,3.550573,0.498992,120,iSpindel000,C,18.4375,26.51885
measurements,1544353049211351390,-77,3.555787,0.50703,120,iSpindel000,C,18.4375,26.53372
measurements,1544353167596575541,-75,3.550573,0.497184,120,iSpindel000,C,18.5,26.5155
measurements,1544353284227568349,-72,3.550573,0.494486,120,iSpindel000,C,18.5,26.51051
measurements,1544353401892961207,-71,3.550573,0.5002,120,iSpindel000,C,18.5,26.52108
measurements,1544353521621928734,-75,3.550573,0.489859,120,iSpindel000,C,18.5,26.50196
measurements,1544353640085477406,-71,3.555787,0.492094,120,iSpindel000,C,18.5,26.50609
measurements,1544353758560746011,-73,3.550573,0.500799,120,iSpindel000,C,18.5,26.52219
measurements,1544353877272431675,-75,3.550573,0.502548,120,iSpindel000,C,18.5,26.52543
measurements,1544353997764232931,-72,3.550573,0.493935,120,iSpindel000,C,18.5625,26.50949
measurements,1544354115889741698,-73,3.550573,0.477206,120,iSpindel000,C,18.5625,26.47855
measurements,1544354234217806959,-76,3.550573,0.503223,120,iSpindel000,C,18.5625,26.52668
measurements,1544354352880591714,-73,3.550573,0.48983,120,iSpindel000,C,18.5625,26.5019
measurements,1544354469225903256,-72,3.550573,0.470647,120,iSpindel000,C,18.5625,26.46642
measurements,1544354586933488876,-72,3.550573,0.496105,120,iSpindel000,C,18.5625,26.51351
measurements,1544354706613634833,-77,3.550573,0.488069,120,iSpindel000,C,18.5625,26.49864
measurements,1544354825077656114,-74,3.550573,0.49492,120,iSpindel000,C,18.5625,26.51132
measurements,1544354941577884294,-73,3.550573,0.488185,120,iSpindel000,C,18.625,26.49886
measurements,1544355061399254092,-76,3.550573,0.483915,120,iSpindel000,C,18.5625,26.49096
measurements,1544355179864445702,-77,3.550573,0.490311,120,iSpindel000,C,18.5625,26.50279
measurements,1544355298526593512,-74,3.550573,0.471508,120,iSpindel000,C,18.625,26.46801
measurements,1544355414980723113,-75,3.550573,0.484601,120,iSpindel000,C,18.5625,26.49223
measurements,1544355534795116324,-78,3.550573,0.479749,120,iSpindel000,C,18.5625,26.48325
measurements,1544355653464677400,-75,3.550573,0.549224,120,iSpindel000,C,18.5625,26.61178
measurements,1544355772038000975,-76,3.550573,0.549008,120,iSpindel000,C,18.625,26.61138
measurements,1544355891539154723,-76,3.550573,0.543276,120,iSpindel000,C,18.625,26.60078
measurements,1544356009746578150,-75,3.550573,0.51895,120,iSpindel000,C,18.625,26.55577
measurements,1544356128188580703,-75,3.555787,0.557346,120,iSpindel000,C,18.5625,26.62681
measurements,1544356246766846805,-74,3.550573,0.546541,120,iSpindel000,C,18.5625,26.60682
measurements,1544356365341657865,-76,3.550573,0.551101,120,iSpindel000,C,18.5625,26.61525
measurements,1544356483822404834,-74,3.550573,0.559615,120,iSpindel000,C,18.5,26.63101
measurements,1544356602401467920,-77,3.550573,0.559053,120,iSpindel000,C,18.5,26.62997
measurements,1544356720813004344,-75,3.550573,0.555319,120,iSpindel000,C,18.5,26.62306
measurements,1544356839373509055,-75,3.550573,0.563709,120,iSpindel000,C,18.5,26.63858
measurements,1544356957947087213,-76,3.550573,0.566073,120,iSpindel000,C,18.4375,26.64295
measurements,1544357076331588835,-78,3.550573,0.547167,120,iSpindel000,C,18.4375,26.60798
measurements,1544357194786105828,-77,3.550573,0.557504,120,iSpindel000,C,18.4375,26.6271
measurements,1544357313327569633,-75,3.550573,0.555058,120,iSpindel000,C,18.4375,26.62257
measurements,1544357431737633272,-78,3.550573,0.554232,120,iSpindel000,C,18.4375,26.62105
measurements,1544357550167448691,-78,3.550573,0.535151,120,iSpindel000,C,18.4375,26.58574
measurements,1544357668655431779,-75,3.555787,0.552529,120,iSpindel000,C,18.4375,26.6179
measurements,1544357787207383553,-74,3.550573,0.547379,120,iSpindel000,C,18.4375,26.60837
measurements,1544357905761493054,-77,3.555787,0.538417,120,iSpindel000,C,18.4375,26.59179
measurements,1544358024296839749,-75,3.550573,0.55761,120,iSpindel000,C,18.375,26.6273
measurements,1544358142709477503,-78,3.550573,0.541791,120,iSpindel000,C,18.375,26.59803
measurements,1544358261215882554,-75,3.550573,0.551664,120,iSpindel000,C,18.375,26.61629
measurements,1544358377815573805,-74,3.550573,0.549014,120,iSpindel000,C,18.375,26.61139
measurements,1544358497402265283,-75,3.550573,0.547132,120,iSpindel000,C,18.3125,26.60791
measurements,1544358616060443665,-78,3.550573,0.564727,120,iSpindel000,C,18.3125,26.64046
measurements,1544358734561465381,-77,3.550573,0.534962,120,iSpindel000,C,18.3125,26.58539
measurements,1544358852939942737,-73,3.550573,0.558858,120,iSpindel000,C,18.3125,26.6296
measurements,1544358972541700297,-74,3.550573,0.563815,120,iSpindel000,C,18.3125,26.63878
measurements,1544359090747576304,-76,3.550573,0.548163,120,iSpindel000,C,18.3125,26.60982
measurements,1544359209221642414,-76,3.550573,0.521734,120,iSpindel000,C,18.3125,26.56092
measurements,1544359327635348380,-76,3.550573,0.543695,120,iSpindel000,C,18.3125,26.60155
measurements,1544359446061680482,-76,3.550573,0.555088,120,iSpindel000,C,18.3125,26.62263
measurements,1544359564553326413,-75,3.550573,0.556756,120,iSpindel000,C,18.3125,26.62572
measurements,1544359683138369205,-76,3.550573,0.552884,120,iSpindel000,C,18.3125,26.61855
measurements,1544359801658303413,-76,3.550573,0.561403,120,iSpindel000,C,18.3125,26.63431
measurements,1544359920141030895,-75,3.550573,0.547765,120,iSpindel000,C,18.3125,26.60908
measurements,1544360038745962635,-76,3.555787,0.544292,120,iSpindel000,C,18.3125,26.60266
measurements,1544360157192003033,-76,3.550573,0.565201,120,iSpindel000,C,18.3125,26.64134
measurements,1544360275802527797,-75,3.550573,0.549025,120,iSpindel000,C,18.3125,26.61141
measurements,1544360394301583293,-76,3.550573,0.558271,120,iSpindel000,C,18.3125,26.62852
measurements,1544360512773382451,-76,3.550573,0.549231,120,iSpindel000,C,18.25,26.61179
measurements,1544360631244325115,-75,3.550573,0.54984,120,iSpindel000,C,18.25,26.61292
measurements,1544360749725198761,-76,3.550573,0.540521,120,iSpindel000,C,18.25,26.59568
measurements,1544360868302345247,-76,3.550573,0.543047,120,iSpindel000,C,18.1875,26.60035
measurements,1544360986785477239,-76,3.550573,0.54649,120,iSpindel000,C,18.1875,26.60672
measurements,1544361105294281873,-75,3.550573,0.550009,120,iSpindel000,C,18.1875,26.61323
measurements,1544361223944432483,-76,3.550573,0.565878,120,iSpindel000,C,18.1875,26.64259
measurements,1544361342530921127,-76,3.550573,0.553364,120,iSpindel000,C,18.1875,26.61944
measurements,1544361461032816242,-77,3.550573,0.553022,120,iSpindel000,C,18.1875,26.61881
measurements,1544361579464506636,-75,3.550573,0.551803,120,iSpindel000,C,18.1875,26.61655
measurements,1544361696072169725,-75,3.550573,0.547696,120,iSpindel000,C,18.125,26.60895
measurements,1544361815790923674,-75,3.550573,0.559099,120,iSpindel000,C,18.125,26.63005
measurements,1544361934178926378,-74,3.550573,0.542717,120,iSpindel000,C,18.125,26.59974
measurements,1544362052657092983,-73,3.550573,0.554211,120,iSpindel000,C,18.125,26.62101
measurements,1544362171120765073,-74,3.550573,0.545179,120,iSpindel000,C,18.125,26.6043
measurements,1544362289599036212,-73,3.550573,0.556762,120,iSpindel000,C,18.125,26.62573
measurements,1544362408177001943,-73,3.550573,0.550599,120,iSpindel000,C,18.125,26.61432
measurements,1544362526744418318,-73,3.550573,0.555789,120,iSpindel000,C,18.125,26.62393
measurements,1544362645358432650,-73,3.550573,0.535077,120,iSpindel000,C,18.125,26.58561
measurements,1544362764014919968,-73,3.550573,0.547873,120,iSpindel000,C,18.125,26.60928
measurements,1544362881772135787,-73,3.550573,0.552504,120,iSpindel000,C,18.125,26.61785
measurements,1544362998851459302,-73,3.550573,0.552107,120,iSpindel000,C,18.125,26.61712
measurements,1544363117813733450,-73,3.534932,0.551943,120,iSpindel000,C,18.125,26.61681
measurements,1544363237823321394,-76,3.550573,0.550765,120,iSpindel000,C,18.125,26.61463
measurements,1544363356365527588,-74,3.550573,0.552439,120,iSpindel000,C,18.125,26.61773
measurements,1544363476094865362,-73,3.550573,0.564138,120,iSpindel000,C,18.125,26.63937
measurements,1544363596123934318,-74,3.550573,0.557061,120,iSpindel000,C,18.125,26.62628
measurements,1544363718185533263,-74,3.550573,0.558349,120,iSpindel000,C,18.125,26.62866
measurements,1544363833688355816,-74,3.550573,0.533813,120,iSpindel000,C,18.125,26.58327
measurements,1544363953399350658,-74,3.550573,0.551537,120,iSpindel000,C,18.125,26.61606
measurements,1544364071876442063,-75,3.550573,0.562145,120,iSpindel000,C,18.125,26.63569
measurements,1544364190343926114,-75,3.550573,0.532182,120,iSpindel000,C,18.0625,26.58025
measurements,1544364308853849758,-76,3.550573,0.533827,120,iSpindel000,C,18.0625,26.58329
measurements,1544364427317935332,-74,3.550573,0.552802,120,iSpindel000,C,18.0625,26.6184
measurements,1544364546741003221,-76,3.550573,0.557273,120,iSpindel000,C,18.0625,26.62667
measurements,1544364663067478255,-73,3.550573,0.561232,120,iSpindel000,C,18.0625,26.634
measurements,1544364780715064416,-74,3.550573,0.551537,120,iSpindel000,C,18.0625,26.61606
measurements,1544364900540215841,-73,3.550573,0.548536,120,iSpindel000,C,18,26.61051
measurements,1544365016910841748,-73,3.550573,0.540374,120,iSpindel000,C,18,26.59541
measurements,1544365136590695317,-74,3.550573,0.537001,120,iSpindel000,C,18,26.58917
measurements,1544365255307271746,-73,3.550573,0.553564,120,iSpindel000,C,17.9375,26.61981
measurements,1544365373796486743,-74,3.550573,0.548878,120,iSpindel000,C,17.9375,26.61114
measurements,1544365492367514158,-72,3.550573,0.551974,120,iSpindel000,C,17.9375,26.61687
measurements,1544365610946199994,-72,3.54536,0.552831,120,iSpindel000,C,17.9375,26.61845
measurements,1544365727368205116,-71,3.550573,0.550433,120,iSpindel000,C,17.9375,26.61402
measurements,1544365847174774048,-72,3.550573,0.560314,120,iSpindel000,C,17.9375,26.6323
measurements,1544365963810375273,-71,3.550573,0.543655,120,iSpindel000,C,17.9375,26.60148
measurements,1544366083409645415,-72,3.550573,0.545705,120,iSpindel000,C,17.9375,26.60527
measurements,1544366199986896376,-70,3.550573,0.530836,120,iSpindel000,C,17.875,26.57776
measurements,1544366317801422378,-71,3.550573,0.557487,120,iSpindel000,C,17.875,26.62707
measurements,1544366437513745452,-72,3.550573,0.553226,120,iSpindel000,C,17.875,26.61918
measurements,1544366556093961247,-72,3.550573,0.539178,120,iSpindel000,C,17.875,26.59319
measurements,1544366672721703434,-71,3.550573,0.554598,120,iSpindel000,C,17.875,26.62172
measurements,1544366790276452513,-71,3.550573,0.554345,120,iSpindel000,C,17.875,26.62126
measurements,1544366908138089590,-70,3.550573,0.537886,120,iSpindel000,C,17.875,26.59081
measurements,1544367025799545193,-70,3.550573,0.54426,120,iSpindel000,C,17.8125,26.6026
measurements,1544367143640247160,-72,3.550573,0.533959,120,iSpindel000,C,17.8125,26.58354
measurements,1544367263364960875,-73,3.550573,0.546759,120,iSpindel000,C,17.8125,26.60722
measurements,1544367381874121824,-74,3.550573,0.526043,120,iSpindel000,C,17.8125,26.56889
measurements,1544367500317565540,-75,3.550573,0.517705,120,iSpindel000,C,17.8125,26.55347
measurements,1544367616851089426,-74,3.550573,0.53671,120,iSpindel000,C,17.8125,26.58863
measurements,1544367738401913777,-74,3.550573,0.538162,120,iSpindel000,C,17.8125,26.59131
measurements,1544367858310483542,-75,3.550573,0.551094,120,iSpindel000,C,17.8125,26.61524
measurements,1544367978222036984,-74,3.550573,0.541042,120,iSpindel000,C,17.875,26.59664
measurements,1544368097235537085,-74,3.550573,0.522732,120,iSpindel000,C,17.875,26.56277
measurements,1544368215524093515,-74,3.550573,0.533928,120,iSpindel000,C,17.875,26.58348
measurements,1544368335029368031,-75,3.550573,0.529844,120,iSpindel000,C,17.875,26.57593
measurements,1544368451222564103,-76,3.550573,0.537144,120,iSpindel000,C,17.875,26.58943
measurements,1544368568967660562,-74,3.550573,0.531125,120,iSpindel000,C,17.8125,26.5783
measurements,1544368688829843726,-74,3.550573,0.524766,120,iSpindel000,C,17.8125,26.56653
measurements,1544368805411988358,-73,3.550573,0.521463,120,iSpindel000,C,17.8125,26.56042
measurements,1544368924914648607,-74,3.550573,0.543798,120,iSpindel000,C,17.75,26.60174
measurements,1544369043540091860,-74,3.550573,0.540316,120,iSpindel000,C,17.75,26.5953
measurements,1544369162071936859,-75,3.550573,0.533984,120,iSpindel000,C,17.75,26.58359
measurements,1544369280546553600,-74,3.550573,0.532088,120,iSpindel000,C,17.75,26.58008
measurements,1544369397183931830,-73,3.550573,0.536716,120,iSpindel000,C,17.75,26.58864
measurements,1544369516784422482,-75,3.550573,0.524878,120,iSpindel000,C,17.75,26.56674
measurements,1544369635261166640,-75,3.550573,0.547583,120,iSpindel000,C,17.75,26.60875
measurements,1544369753960846661,-75,3.550573,0.53836,120,iSpindel000,C,17.75,26.59168
measurements,1544369870449647977,-73,3.550573,0.538954,120,iSpindel000,C,17.75,26.59278
measurements,1544369990170937627,-74,3.550573,0.535207,120,iSpindel000,C,17.6875,26.58585
measurements,1544370106608343047,-74,3.550573,0.530159,120,iSpindel000,C,17.6875,26.57651
measurements,1544370226419171729,-76,3.550573,0.524346,120,iSpindel000,C,17.6875,26.56575
measurements,1544370344892884991,-75,3.550573,0.52413,120,iSpindel000,C,17.6875,26.56536
measurements,1544370461427259807,-74,3.54536,0.523902,120,iSpindel000,C,17.6875,26.56493
measurements,1544370579187335038,-74,3.550573,0.517039,120,iSpindel000,C,17.6875,26.55224
measurements,1544370698892370117,-74,3.550573,0.543596,120,iSpindel000,C,17.625,26.60137
measurements,1544370817469880123,-74,3.550573,0.521622,120,iSpindel000,C,17.6875,26.56071
measurements,1544370935882453269,-75,3.550573,0.5399,120,iSpindel000,C,17.6875,26.59453
measurements,1544371052483651055,-75,3.550573,0.530112,120,iSpindel000,C,17.6875,26.57642
measurements,1544371170236497113,-72,3.550573,0.520868,120,iSpindel000,C,17.625,26.55932
measurements,1544371290649477768,-75,3.550573,0.533598,120,iSpindel000,C,17.625,26.58287
measurements,1544371408858678822,-74,3.550573,0.544473,120,iSpindel000,C,17.625,26.60299
measurements,1544371527408621296,-74,3.550573,0.508082,120,iSpindel000,C,17.625,26.53567
measurements,1544371643938543684,-73,3.550573,0.533248,120,iSpindel000,C,17.625,26.58222
measurements,1544371761625561455,-72,3.550573,0.52464,120,iSpindel000,C,17.625,26.5663
measurements,1544371881201504046,-74,3.550573,0.514996,120,iSpindel000,C,17.625,26.54846
measurements,1544371997629330907,-73,3.550573,0.530457,120,iSpindel000,C,17.625,26.57706
measurements,1544372117462387329,-71,3.550573,0.534392,120,iSpindel000,C,17.625,26.58434
measurements,1544372234353869730,-74,3.534932,0.51874,120,iSpindel000,C,17.625,26.55538
measurements,1544372351783023804,-71,3.550573,0.511553,120,iSpindel000,C,17.625,26.54209
measurements,1544372469401828037,-73,3.550573,0.52987,120,iSpindel000,C,17.625,26.57597
measurements,1544372587295629203,-74,3.550573,0.523685,120,iSpindel000,C,17.5625,26.56453
measurements,1544372707100096364,-75,3.550573,0.51935,120,iSpindel000,C,17.5625,26.55651
measurements,1544372823692857983,-73,3.550573,0.528019,120,iSpindel000,C,17.5625,26.57255
measurements,1544372943298639069,-74,3.550573,0.519142,120,iSpindel000,C,17.5625,26.55613
measurements,1544373059928086841,-72,3.550573,0.514591,120,iSpindel000,C,17.5625,26.54771
measurements,1544373179539641326,-73,3.550573,0.529869,120,iSpindel000,C,17.5625,26.57597
measurements,1544373298220095069,-73,3.550573,0.502993,120,iSpindel000,C,17.5625,26.52625
measurements,1544373416592916185,-73,3.550573,0.504663,120,iSpindel000,C,17.5625,26.52934
measurements,1544373535075613765,-73,3.550573,0.533347,120,iSpindel000,C,17.625,26.58241
measurements,1544373653541080348,-73,3.550573,0.533326,120,iSpindel000,C,17.5625,26.58237
measurements,1544373769966321972,-72,3.550573,0.519069,120,iSpindel000,C,17.625,26.55599
measurements,1544373887625142745,-73,3.550573,0.524405,120,iSpindel000,C,17.625,26.56586
measurements,1544374005479845696,-72,3.550573,0.519088,120,iSpindel000,C,17.625,26.55603
measurements,1544374123034774305,-73,3.550573,0.531705,120,iSpindel000,C,17.625,26.57937
measurements,1544374242845739656,-75,3.550573,0.517042,120,iSpindel000,C,17.625,26.55224
measurements,1544374361326644457,-74,3.550573,0.512187,120,iSpindel000,C,17.625,26.54326
measurements,1544374479793646300,-73,3.550573,0.519418,120,iSpindel000,C,17.6875,26.55664
measurements,1544374597541991250,-74,3.550573,0.521646,120,iSpindel000,C,17.75,26.56076
measurements,1544374714595515758,-73,3.550573,0.529292,120,iSpindel000,C,17.75,26.57491
measurements,1544374834200232580,-74,3.550573,0.513814,120,iSpindel000,C,17.75,26.54627
measurements,1544374950737926645,-74,3.550573,0.504505,120,iSpindel000,C,17.75,26.52905
measurements,1544375070668266468,-74,3.550573,0.526276,120,iSpindel000,C,17.8125,26.56932
measurements,1544375189142562859,-73,3.550573,0.51783,120,iSpindel000,C,17.8125,26.5537
measurements,1544375305748789647,-73,3.550573,0.49862,120,iSpindel000,C,17.875,26.51816
measurements,1544375425452631189,-72,3.550573,0.521449,120,iSpindel000,C,17.875,26.56039
measurements,1544375541884539633,-72,3.550573,0.501982,120,iSpindel000,C,17.875,26.52438
measurements,1544375661689914670,-74,3.550573,0.503042,120,iSpindel000,C,17.9375,26.52634
measurements,1544375780164719130,-74,3.550573,0.489883,120,iSpindel000,C,17.9375,26.502
measurements,1544375898760440446,-75,3.550573,0.504372,120,iSpindel000,C,17.9375,26.5288
measurements,1544376018158150357,-74,3.550573,0.492118,120,iSpindel000,C,18,26.50613
measurements,1544376137339690735,-75,3.550573,0.517555,120,iSpindel000,C,18,26.55319
measurements,1544376257661490586,-74,3.550573,0.499353,120,iSpindel000,C,18,26.51952
measurements,1544376375659197041,-74,3.550573,0.501813,120,iSpindel000,C,18.0625,26.52407
measurements,1544376492164413290,-74,3.550573,0.509298,120,iSpindel000,C,18.0625,26.53792
measurements,1544376611763750781,-75,3.550573,0.517875,120,iSpindel000,C,18.0625,26.55378
measurements,1544376730230444568,-74,3.550573,0.479707,120,iSpindel000,C,18.0625,26.48318
measurements,1544376848710601306,-75,3.550573,0.498112,120,iSpindel000,C,18.0625,26.51722
measurements,1544376967304596187,-75,3.550573,0.494441,120,iSpindel000,C,18.0625,26.51043
measurements,1544377085776503467,-75,3.550573,0.488126,120,iSpindel000,C,18.125,26.49875
measurements,1544377204341881212,-75,3.550573,0.500175,120,iSpindel000,C,18.125,26.52104
measurements,1544377322817769354,-75,3.550573,0.484625,120,iSpindel000,C,18.125,26.49227
measurements,1544377439349177828,-74,3.550573,0.487111,120,iSpindel000,C,18.125,26.49687
measurements,1544377559973408684,-75,3.550573,0.499122,120,iSpindel000,C,18.125,26.51909
measurements,1544377678171334474,-74,3.550573,0.498726,120,iSpindel000,C,18.125,26.51836
measurements,1544377796628821248,-75,3.550573,0.515357,120,iSpindel000,C,18.125,26.54912
measurements,1544377913258471950,-74,3.550573,0.510066,120,iSpindel000,C,18.125,26.53934
measurements,1544378033067801210,-74,3.550573,0.514227,120,iSpindel000,C,18.125,26.54703
measurements,1544378151647050101,-74,3.550573,0.49916,120,iSpindel000,C,18.125,26.51916
measurements,1544378270143785875,-74,3.550573,0.501829,120,iSpindel000,C,18.125,26.5241
measurements,1544378388597630505,-74,3.550573,0.485886,120,iSpindel000,C,18.125,26.4946
measurements,1544378505126792097,-74,3.550573,0.478569,120,iSpindel000,C,18.125,26.48107
measurements,1544378622784766207,-74,3.550573,0.49484,120,iSpindel000,C,18.125,26.51117
measurements,1544378742387311175,-73,3.550573,0.51106,120,iSpindel000,C,18.125,26.54118
measurements,1544378858918194639,-73,3.550573,0.494023,120,iSpindel000,C,18.125,26.50966
measurements,1544378978625816321,-74,3.550573,0.490159,120,iSpindel000,C,18.0625,26.50251
measurements,1544379097101718485,-74,3.550573,0.486073,120,iSpindel000,C,18.0625,26.49495
measurements,1544379215575721664,-73,3.550573,0.498873,120,iSpindel000,C,18.0625,26.51863
measurements,1544379334257474895,-74,3.550573,0.486902,120,iSpindel000,C,18.125,26.49648
measurements,1544379450788988958,-72,3.550573,0.490867,120,iSpindel000,C,18.0625,26.50382
measurements,1544379570390720468,-74,3.550573,0.490305,120,iSpindel000,C,18.0625,26.50278
measurements,1544379688872170923,-74,3.550573,0.485348,120,iSpindel000,C,18.0625,26.49361
measurements,1544379805510223730,-71,3.550573,0.499976,120,iSpindel000,C,18.0625,26.52067
measurements,1544379923084386748,-73,3.550573,0.495339,120,iSpindel000,C,18.0625,26.51209
measurements,1544380040939032707,-73,3.550573,0.489273,120,iSpindel000,C,18.0625,26.50087
measurements,1544380160546339315,-73,3.550573,0.483914,120,iSpindel000,C,18.0625,26.49096
measurements,1544380278985830647,-74,3.550573,0.503187,120,iSpindel000,C,18,26.52661
measurements,1544380398533200514,-72,3.550573,0.493785,120,iSpindel000,C,18.0625,26.50922
measurements,1544380517625185889,-74,3.550573,0.501117,120,iSpindel000,C,18.0625,26.52278
measurements,1544380637839324409,-74,3.550573,0.48809,120,iSpindel000,C,18.0625,26.49868
measurements,1544380755708591298,-73,3.550573,0.475331,120,iSpindel000,C,18.0625,26.47508
measurements,1544380875337409602,-73,3.550573,0.5044,120,iSpindel000,C,18.0625,26.52885
measurements,1544380991640943134,-72,3.550573,0.486299,120,iSpindel000,C,18.0625,26.49537
measurements,1544381109199474542,-73,3.550573,0.477897,120,iSpindel000,C,18.0625,26.47983
measurements,1544381226961738138,-72,3.550573,0.492565,120,iSpindel000,C,18,26.50696
measurements,1544381346662208397,-73,3.550573,0.486314,120,iSpindel000,C,18,26.4954
measurements,1544381465161415801,-73,3.550573,0.49388,120,iSpindel000,C,18,26.50939
measurements,1544381583623177682,-73,3.550573,0.499515,120,iSpindel000,C,18.0625,26.51982
measurements,1544381702106450848,-74,3.550573,0.48684,120,iSpindel000,C,18.0625,26.49637
measurements,1544381820577310016,-74,3.550573,0.500529,120,iSpindel000,C,18.0625,26.52169
measurements,1544381938138444942,-73,3.550573,0.487641,120,iSpindel000,C,18.0625,26.49785
measurements,1544382057133954129,-74,3.550573,0.502167,120,iSpindel000,C,18.0625,26.52472
measurements,1544382175509909306,-74,3.550573,0.487531,120,iSpindel000,C,18.0625,26.49765
measurements,1544382293968160090,-74,3.550573,0.498298,120,iSpindel000,C,18.0625,26.51757
measurements,1544382412444827538,-74,3.550573,0.48456,120,iSpindel000,C,18.0625,26.49215
measurements,1544382531024171409,-74,3.550573,0.501188,120,iSpindel000,C,18.0625,26.52291
measurements,1544382647455202231,-74,3.550573,0.486794,120,iSpindel000,C,18.125,26.49628
measurements,1544382765216081453,-73,3.550573,0.489178,120,iSpindel000,C,18.125,26.50069
measurements,1544382883090567313,-74,3.550573,11.17037,120,iSpindel000,C,18.125,46.48896
measurements,1544383002780114777,-75,3.550573,0.288425,120,iSpindel000,C,18.3125,26.1294
measurements,1544383121364448735,-76,3.550573,0.282705,120,iSpindel000,C,18.4375,26.11882
measurements,1544383239837718011,-77,3.550573,0.271134,120,iSpindel000,C,18.5,26.09743
measurements,1544383358317246143,-76,3.550573,0.299098,120,iSpindel000,C,18.5625,26.14914
measurements,1544383474755400025,-73,3.550573,0.290284,120,iSpindel000,C,18.5625,26.13284
measurements,1544383594551675719,-74,3.550573,0.309908,120,iSpindel000,C,18.5,26.16913
measurements,1544383711086570286,-73,3.550573,0.290861,120,iSpindel000,C,18.5,26.13391
measurements,1544383828740495509,-72,3.550573,0.27383,120,iSpindel000,C,18.4375,26.10241
measurements,1544383946495266772,-73,3.550573,0.306159,120,iSpindel000,C,18.4375,26.16219
measurements,1544384065995023316,-73,3.550573,0.296412,120,iSpindel000,C,18.375,26.14417
measurements,1544384182538505019,-72,3.550573,0.287495,120,iSpindel000,C,18.375,26.12768
measurements,1544384300197561457,-72,3.550573,0.28239,120,iSpindel000,C,18.3125,26.11824
measurements,1544384419884640436,-75,3.550573,0.335228,120,iSpindel000,C,18.3125,26.21595
measurements,1544384538461783074,-73,3.550573,0.28048,120,iSpindel000,C,18.3125,26.11471
measurements,1544384657288425418,-73,3.550573,0.286988,120,iSpindel000,C,18.3125,26.12674
measurements,1544384775741729120,-74,3.550573,0.267122,120,iSpindel000,C,18.3125,26.09001
measurements,1544384898193834401,-73,3.550573,0.262443,120,iSpindel000,C,18.3125,26.08136
measurements,1544385013903711204,-73,3.550573,0.242869,120,iSpindel000,C,18.3125,26.04517
measurements,1544385133607558529,-74,3.550573,0.283513,120,iSpindel000,C,18.3125,26.12032
measurements,1544385252186657843,-73,3.550573,0.28966,120,iSpindel000,C,18.25,26.13168
measurements,1544385370662879826,-73,3.550573,0.279914,120,iSpindel000,C,18.25,26.11366
measurements,1544385487090908023,-73,3.550573,0.272586,120,iSpindel000,C,18.25,26.10011
measurements,1544385604853639338,-73,3.550573,0.273016,120,iSpindel000,C,18.25,26.10091
measurements,1544385725585698249,-77,3.550573,0.288303,120,iSpindel000,C,18.1875,26.12918
measurements,1544385843753985839,-73,3.550573,0.272432,120,iSpindel000,C,18.25,26.09983
measurements,1544385962437852455,-73,3.550573,0.253842,120,iSpindel000,C,18.25,26.06545
measurements,1544386078973645343,-72,3.550573,0.277094,120,iSpindel000,C,18.3125,26.10845
measurements,1544386196631887611,-74,3.550573,0.255298,120,iSpindel000,C,18.3125,26.06815
measurements,1544386316337389356,-73,3.550573,0.265061,120,iSpindel000,C,18.3125,26.0862
measurements,1544386434922858785,-73,3.550573,0.272664,120,iSpindel000,C,18.3125,26.10026
measurements,1544386551553056444,-71,3.550573,0.250474,120,iSpindel000,C,18.375,26.05923
measurements,1544386672185577832,-74,3.550573,0.264423,120,iSpindel000,C,18.375,26.08502
measurements,1544386790575526328,-76,3.54536,0.181402,120,iSpindel000,C,18.4375,25.93153
measurements,1544386912927068027,-75,3.550573,0.176763,120,iSpindel000,C,18.4375,25.92295
measurements,1544387030482089204,-75,3.550573,0.115776,120,iSpindel000,C,18.5,25.81021
measurements,1544387149064864473,-75,3.550573,0.256315,120,iSpindel000,C,18.5,26.07003
measurements,1544387268358454586,-75,3.550573,0.262514,120,iSpindel000,C,18.5,26.08149
measurements,1544387386533937655,-76,3.550573,0.271714,120,iSpindel000,C,18.4375,26.0985
measurements,1544387505008261015,-76,3.550573,0.245745,120,iSpindel000,C,18.4375,26.05048
measurements,1544387623587122345,-76,3.550573,0.266196,120,iSpindel000,C,18.4375,26.0883
measurements,1544387742164666714,-75,3.550573,0.250422,120,iSpindel000,C,18.4375,26.05913
measurements,1544387860743971108,-75,3.550573,0.25397,120,iSpindel000,C,18.4375,26.06569
measurements,1544387979222661865,-75,3.550573,0.247825,120,iSpindel000,C,18.4375,26.05433
